label_id,label_freq
122840313,1
122840585,1
122840887,1
122841506,2
122842138,1
122843096,1
122843630,1
1228449856,1
1228450692,1
1228451311,1
1228451737,1
122845218,1
122845498,1
1228468192,1
122847432X,1
122847849X,2
122848136,1
1228494576,1
122851609,1
122852044,1
122853768,1
122854225,1
12285487X,1
12285540X,2
1228555079,1
122856376,1
1228568359,1
1228575134,1
1228576289,6
122858034,1
1228580359,1
122858057X,1
122858689,1
1228589461,1
122859197,1
1228594414,1
1228594937,1
1228595771,1
122859600X,1
122860039,1
122860187,2
122861108,1
122861183,1
122861264,1
122862112,1
122862457,1
122863437,1
12286400X,1
1228647933,1
122864913,1
1228650810,1
1228651272,1
122865251,2
122865707,1
1228662290,1
12286672X,1
122867955,1
122868765,1
122869192,1
12287062X,1
122870727,1
122872177,1
122876229,1
122877292,1
122877829,1
122879015,1
122879732,1
122880579,1
122880838,2
122881036,1
122881508,1
122884892,1
122886062,1
122887247,1
122887301,1
1228876754,1
122887794,1
1228892679,1
1228894078,1
1228894728,1
1228896690,1
1228912505,5
122891325,1
122891961,1
122892852,1
122893107,1
1228933219,1
122898060,1
122898257,1
122898435,1
122899156,1
12290026X,1
122900545,1
122900744X,1
122900987,1
122901585X,1
1229024247,1
1229024727,1
122902637,1
1229031022,1
122903250,1
122904737,8
122905334,1
12290592X,2
122906004,1
12290642X,1
122908112,1
122908236,1
12290947X,1
1229101136,1
1229105875,1
122911164,1
122911377,1
1229115072,1
122912578,2
122912778X,1
122914864,1
1229149449,1
122916336,1
122916751,1
122918274,1
1229198938,1
122920139,1
122923049,1
122924339,1
122924517,2
122924584,1
122925211,1
122925459,9
1229257810,2
122926757,1
122927486,1
122927508,1
122930304,1
1229303189,1
122930851,1
122932013,1
122932471,1
122935462,7
122936035,1
1229362193,1
1229373071,1
12293878X,1
122939298,2
122940075,1
122940997,1
122941020,1
122941659,1
122941691,1
1229444149,1
1229444173,1
122944453,1
1229447458,1
122944801,1
122945611,1
1229458832,1
1229459405,1
122947371,1
1229475885,4
1229479333,1
122947991,1
122948874,1
122949846,1
122950240,1
122952057,1
122952359,1
1229525297,1
1229538666,1
12295419X,1
122954939,1
1229552952,1
1229557423,1
1229557733,1
1229559345,1
122956109,1
122956397,1
122956400,1
122958233,1
122958446,1
122960106,1
122960866,2
12296201X,2
122962206,1
1229636501,1
1229639608,1
1229639810,1
1229647708,1
122964853,1
122965124,1
1229651985,1
1229657657,1
1229669299,1
1229669485,1
122967046,1
122967208,1
122967232X,1
122967666,1
1229679073,1
122968468,3
122968883,1
1229706313,1
122970713,1
1229708022,1
122972767,1
122972783,1
122973194,1
1229732586,1
122974484,1
122975111,1
122975146,1
122975200,1
122977874,1
122981081,1
12298112X,1
122981316,1
122981367,1
122981618,1
122982592,3
122983386,1
1229851860,1
122985435,1
122989902,1
122991826,1
122992180,1
122992601,1
122994000,1
12299518X,1
1229956980,1
122995708,1
1229959173,1
1229969462,1
122997190,1
122998162,1
12299857X,1
122998839,1
122999436,1
122999592,1
123000092,1
123000351,1
1230024255,1
1230025421,1
1230026606,1
1230026827,1
123003601,1
123004071,1
123006376,1
1230079114,1
123008867,1
1230088806,1
1230091521,1
123009189,1
123010365,1
123010454,1
1230107584,5
123011000,1
123011892,3
123012104,1
12301431X,5
123014476,4
123014743,1
123015529,1
1230172793,4
123017548,1
123017750,1
123017955,1
123019966,1
123020786,1
123021219,1
123021898,1
123028647,1
12302885X,1
123031354,1
123031494,1
123032032,1
123032296,1
12303230X,1
123034246X,1
1230343016,1
1230343725,1
1230346813,1
123034868,1
123035767,1
1230359079,2
123036437,1
123036704,1
123036763,1
123037220,1
123037417,1
123039274,1
12304054X,1
123040817,2
123041120,1
123041333,1
12304166X,1
123042291,1
1230423478,1
123043697,1
1230441352,1
123044170,1
1230443916,1
123044642,1
123044855,1
123045263X,1
123046033,1
1230463275,1
123048338,1
1230492054,1
1230497595,1
123050189,1
123050561,1
123050928,1
123050936,1
123051614,1
123051827,1
123054044,1
123054109,1
123054141,1
123055385,1
1230563601,1
123056799,1
1230575561,1
123058210X,1
1230582282,1
123060125,1
12306113X,1
123061237,1
123063523,1
123063833,1
123065178,1
123065763,1
123066263,1
123067480,1
123068606,1
123068711,1
123069114,1
12306936X,1
123069408,1
123069718,1
123069734,1
123069963,1
12307004X,1
123070600,5
123071097,1
123071240,4
123071658,1
1230720634,1
123072204,1
123072263,1
123072506,1
123073146,1
123075378,1
123076781,1
12307908X,1
123079934,1
1230823476,1
1230824359,1
1230827137,1
1230828362,1
1230829210,1
123083351X,2
1230840303,1
123084075,1
1230841849,1
123084911,1
123085276,1
123085365,1
12308637X,2
123087678,1
1230883568,1
123089190,3
1230895590,1
123089603,1
123089700,1
1230897704,1
1230901256,2
123090415,1
123090903,1
123091705,1
1230930434,1
1230931007,1
123096189,1
123100410,1
123100813X,1
1231008326,1
1231015470,1
123103630,1
123103991,1
123104076,1
12310517X,1
123105757,1
123107105,1
123107695,1
123107911,1
123108756,1
123108845,1
1231110112,1
123111188,1
12311148X,1
1231116889,1
1231117842,1
123112036,1
123112052,1
12311246X,1
123112524,1
12311280X,3
123115876,2
123119251,2
123120802,7
123122155,1
123123992,4
123124719,1
1231253983,1
1231255803,1
123126134,1
123126150,1
1231263091,1
123126604X,1
12312820X,1
1231285834,1
1231301457,1
1231317949,1
1231323205,1
1231366664,1
12313689X,1
123137829,1
123138647,14
1231402547,1
123140757,1
123141354,2
1231415940,1
123142172,15
123143772,2
123143829,1
1231444150,1
123144519X,1
1231447923,1
123147808,11
1231484233,1
1231484802,1
123149703,2
1231501804,1
123150566,1
123151376,1
123154197,1
123154359,1
123154375,1
123154391,1
123154480,1
123154537,1
123156874,1
1231574739,1
1231575379,1
1231576545,1
12315815X,1
123160855,1
123162793,1
123163234,1
123163498,1
123163633,1
123164664,1
123165350,1
123165660,1
12316897X,3
123169062,1
123171261,1
123172136,1
123172179,1
1231740299,1
123174457,1
123174627,1
1231748516,1
1231754141,1
1231754885,1
1231758015,1
123181011,1
123181097,1
12318262X,1
12318505X,1
123186412,1
123187141,1
123187877,1
123188040,1
123188180,1
123188482,1
123189292,2
123191645,4
123192099,1
123192420,1
1231946148,1
1231947047,1
1231952148,1
1231955783,1
123195853,1
123195918,1
1231962070,1
123196299,1
123196663,1
1231967749,1
123196965,1
123197384,1
12319802X,1
123198623,1
123199301,1
123200253,1
123202566,1
123203295,1
123203376,1
1232034657,1
1232039985,1
123206138,1
123206839,1
123208777,1
123210062,1
1232100765,1
123210445,1
123210801,1
1232118133,2
1232118206,2
123213177,1
123213444,1
123217970,1
123218411,1
123218918,1
123219795,1
1232199370,1
123220939,1
1232212253,1
1232212458,1
123221331,1
1232216593,1
123222273,1
123222559,1
12322456X,1
1232247383,1
1232248193,1
1232249998,1
123225787,1
123225795,1
123226333,1
123226759,1
1232277320,1
123228786,1
123228964,1
123229006,1
123230217,1
123231108,1
123232082,1
123232430,1
123232953,1
1232335665,1
123234344,4
123234379,1
123234573,1
1232346071,3
123234654,1
1232348295,1
1232349453,1
1232353760,1
123235650,1
1232357359,1
1232359475,1
123236703,1
123236762,1
123237319,1
123237521,1
123238048,1
123238064,1
12323915X,1
123240670,1
123240905,1
123241006,1
1232411205,1
1232411221,1
123243491,1
123244145,1
123244269,1
123245184,1
123245559,1
1232455725,1
123247985,1
1232503762,1
123252024,1
123252598,1
123253705,1
123254108,1
123254191,1
123254477,1
1232551538,1
123256852,1
123257204,1
123258014,1
123258170,1
123258928,2
123262984,1
123264340,1
123264723,1
1232655872,1
123265827,1
123266351,2
123266416,1
123268648,1
12326880X,1
1232691879,1
123270987,1
123272432,1
123273358,1
123273528,1
123275075,1
1232760447,1
1232760919,1
123276322,1
1232769215,1
1232769878,1
123277132,2
123277426,1
123279119,2
123279321,1
123279593,1
123280508,1
123280982,1
123281954,1
1232826324,1
123282675,1
1232827126,1
1232828475,1
123283302,1
123283736,6
1232842230,1
1232844004,1
1232844616,1
1232846090,1
1232850519,2
1232851809,1
123285291,1
1232853429,1
123285798,1
1232859451,1
123286484,1
123286787X,1
123288576,1
123288835,2
123288940,1
123289378,1
123290333,1
123290341,1
123290937,1
123291453,3
123291771,1
1232921084,1
123293073,1
1232948861,1
123295629,1
123295777,1
1232962422,1
123296501,1
123296803,1
1232968854,1
1232972711,1
1232981931,1
1232991317,1
1233002155,1
123302196,1
123302587,1
1233038702,1
12330492X,1
123308259,1
123310911,2
123311837,1
123312051,1
123312213,1
1233136151,1
123314178,4
123315425,1
123315468,1
123316715,1
123316766,1
123320755,1
1233211293,1
123322022,3
123322929X,22
1233238264,1
1233242997,1
123325951,1
123326710,3
123328209,1
123328551,1
123329590,1
1233298941,3
123329906,1
123331412,1
123331528,1
123332494,2
1233331183,4
1233333445,1
123333350,1
1233335456,1
123335892,1
123336913X,1
123336988,1
123337011,1
123337836,2
123338018,1
1233390147,1
1233390341,1
123340373,1
123340705,1
123340713,1
123341302,1
123341663,1
123342104,1
123347890,1
123348099,1
123348684,4
1233497030,1
1233498703,1
1233499432,1
123353890,1
123354188,1
123355532,1
123358396,1
12335868X,1
12335935X,1
123360552,1
1233607979,1
123360811,1
12336230X,1
1233624393,1
123363608,1
123363942,1
123365538,1
123365694,1
123366909,1
123367433,1
123367913,1
123368790,1
12336907X,1
1233691872,1
1233696203,1
1233698648,1
1233706055,1
1233707833,1
1233727613,1
123372875X,1
1233728865,1
123375460,2
123375495,2
1233757687,1
123375851,1
1233759051,1
123377145,1
123377218,1
1233779141,1
123378915,1
123380707,1
1233835424,1
12338432X,1
1233844059,1
123384923,1
123386098,1
123389580X,1
12339127X,1
123392683,2
123392802,1
123393426,1
123394856,2
123395224,1
123395372,2
123396212,1
123396832,1
123397766,1
123398045,1
123398487,1
123398592,1
123399505,1
1233996576,1
123399718,3
1233998242,1
1234001772,5
123402107,1
123402794,3
123404215,1
123405998,1
123406587,1
123406765,1
123407206,1
123408164,1
123408644,1
1234092883,1
1234099306,1
123410010X,1
1234100347,1
1234100509,1
1234100657,1
1234100835,1
1234101432,1
123410533,1
123410991,1
123411025,2
1234115026,1
123414091,1
123414962,1
1234160307,1
1234160641,1
1234170655,1
123417910,1
123418496,1
123418615,1
123419093,1
1234193272,2
1234193655,1
1234194465,1
123420474,1
123420725,1
123420784,1
123421764,1
123423872,1
123424062,1
12342500X,1
123425417,1
1234257203,1
123426294,1
123426863,1
123427800,1
123429269,1
123430011,1
123430526,1
123430860,1
123432596,1
1234333031,1
123433304X,1
1234333066,1
12343369X,1
123434262,1
123434300,1
123434424,2
123434459,3
123434475,1
123434564,1
123435927,1
123436885,1
123437709,1
123439388,1
1234404044,17
123440475,1
123441064,1
1234411946,1
123441218,1
123441242,1
12344134X,1
1234423715,9
123442478,1
123442508,1
123442710,1
123443016,1
1234430517,1
123444438,1
123444454,1
123447135,1
1234474387,1
1234476045,1
123448522,1
123448948,1
123449146,1
1234494132,1
123450373,1
12345073X,1
123450853,1
1234514427,1
123451795,1
123451825,1
12345283X,1
123453054,1
1234532182,4
123457068,1
123457084,1
123457211,1
1234584557,1
1234584638,1
123459664,1
123459796,1
1234603640,1
1234606283,1
123461766,1
123462983,1
123463106,1
123463793,1
1234644878,1
1234645092,1
123464994,1
123465435,1
1234677822,1
1234677989,1
1234679280,1
123468493,1
123468868,1
123470420,1
123470544,1
123471001,1
123473578,1
123474760,1
12347616X,11
123476194,1
123477646,1
123478790,1
123479851,1
123480949,1
123481252,1
123483247,1
123483468,1
123483859,1
123484529,1
123484669,1
123484847,1
123485053,2
123485118,1
123485738,1
123486572,1
123487579,2
123488753,1
123489288,1
123489385,1
123490618,1
123490758,1
123490863,1
123490936,1
123490944,1
12349236X,1
1234926113,1
123492785,1
1234929929,1
123493390,4
1234942100,1
123495032,1
123496233,1
123498074,1
123498562,1
123502128,1
12350323X,1
123503612,1
12350421X,1
12350435X,1
123504406,1
12350550X,1
123507170,1
123507391,1
1235080420,1
1235085341,3
123508827,1
1235090566,1
1235090914,1
123509416,1
123509653,1
123510252,1
123510279,1
1235105717,1
123510597,1
1235113191,1
1235114856,1
123512050,1
123512697,1
1235157598,1
123515882,1
1235159671,1
123517443,1
1235180123,1
1235191567,1
123519163X,1
123520789,1
123521734,1
123522234,1
123524083,1
1235257991,1
123525853,1
123526531,1
123527384,1
123528100,1
123530687,1
123532663,1
123534445,2
1235360024,1
1235362248,1
1235371093,1
123537401,1
123540011,1
123540771,1
123540844,1
123540992,1
1235410919,1
1235414620,1
1235424030,1
123542782,1
123543185,1
123543363,1
123547965X,1
123548039,1
1235484408,1
123549375X,1
1235493822,1
123549795,1
123552362,1
123552435,1
123554381,1
1235547388,1
123555132,1
123555434,1
1235555259,1
123555833,1
123555884,1
123556015,1
123556368,1
123556805,1
1235570215,1
123557372,1
12355800X,1
123558204,1
123558298,1
123559049,1
1235590976,1
1235595285,1
123559936,1
1235601188,1
12356025X,1
1235603369,1
1235619338,2
123561949,2
1235619710,2
1235620638,1
123562155,1
123562325,1
123563542,1
123563739,1
123563895,3
123564077,1
123565529,1
123566517,1
1235689069,1
1235689298,9
1235689735,1
1235698793,1
1235699781,1
123570050,1
123570751,1
1235710858,1
1235714365,1
123573637,1
123574145,1
123574188,1
123574889,1
123575303,1
123575516,1
123575559,1
1235778088,1
1235779653,1
12357871X,1
123578930,1
12357935X,1
123579384,1
123579414,1
1235802663,1
1235805301,1
123580706,1
123581915,1
123582571,1
123584124,1
123584272,1
123585236,1
123585953,1
123586771,1
1235869652,3
1235884759,1
1235890554,1
1235891461,1
1235893529,1
123591252,1
123591651,2
123591813,1
123592704,1
1235946398,1
123595851,1
12359586X,1
123596017,1
123596033,1
123597064,1
123597889,1
123598028,1
123599695,1
12359992X,1
123600723,1
123602319,1
12360351X,1
123603730,1
123603811,1
12360432X,1
123604338,1
12360589X,2
123607086,1
123608031,1
123609127,1
123609240,1
123609380,1
123609828,1
123611512,1
123615372,1
123615747,1
12361581X,1
12361712X,1
123619505,1
12361998X,1
123620384,1
123620511,1
123620902,1
123621143,1
1236230906,1
123623979,1
1236248104,1
123624940,1
123625467,1
123627796,1
123628474,5
1236293711,1
1236298942,2
123630037,1
123630215,1
123631742,1
123633982,1
123634164,1
123634202,1
123634520,1
123634547,1
123634784,4
123635128,1
123635403,1
123635561X,1
123635764,1
123636027,1
123636035,1
1236362691,1
123636698,1
1236369041,1
123637015,1
123637384,1
12363816X,3
123638232,1
1236386205,1
1236386477,1
123638704,1
12363976X,1
123640148,1
123640628,1
123641969,2
123641985,1
123642914,1
123643422,1
1236438523,2
123644437,1
123644496,1
123644844,1
12364500X,1
1236457242,1
123645883,1
123646979,1
1236499034,1
123651158,1
123652677,1
123652812,7
1236530365,1
1236533798,1
123654157X,1
1236552415,1
1236558235,1
123656109,1
1236561570,1
1236592255,1
12366019X,1
1236610458,1
1236612337,1
12366179X,1
123663059,1
12366344X,1
1236639928,1
123664209,1
123664543,1
123664977,1
123665582,2
123666112,1
1236662369,1
1236667905,1
1236671880,1
123667216,1
123668824,1
123669359,1
123670245X,1
123671582,1
1236717007,1
1236718178,1
123671884,1
1236719298,1
123672155,1
1236730445,1
12367557X,2
1236764943,7
123676959,2
123677009,1
123678501,1
123679117,1
123679990,1
123681065,1
123681529,1
123683246,1
123683467,1
12368398X,1
123685036,1
1236850637,1
1236868501,1
1236869516,1
123687144,1
1236880447,1
1236880765,1
123688736,1
123689473,1
123690129,1
123691850,1
123691915,1
123694744,1
123694795,1
1236963652,78
1236963989,91
123696429,1
123697204,1
123697266X,1
123699126,1
123699274,1
1236995368,1
1237007771,1
123700841,1
1237011620,1
1237012074,1
123701341,2
1237015189,1
1237016479,1
123704863,1
1237055938,1
1237056756,1
1237064988,1
123707021,1
123707609,1
1237076153,1
1237082544,1
12370846X,1
1237086000,1
123708842,1
123709547,1
123709849,2
123710960,1
1237110513,1
1237117143,1
123712432,1
1237139104,1
123714115X,1
123714907,1
123715717,1
123717329,1
123717337,1
123718945,1
123719615,4
123721326,1
1237230675,1
1237232082,1
1237239818,1
1237240549,1
1237244269,1
1237245850,1
1237248086,2
1237250668,1
123726875,1
1237273811,1
1237278287,1
123728516X,1
123729149,1
123729165,2
1237292549,1
1237295106,1
1237295149,1
123729688,1
1237297826,1
1237299896,1
123731275,1
1237329000,1
123732948,1
1237332702,1
123733707,1
123734045,1
123734061,2
123734517,1
12373567X,1
123735750,1
1237364604,3
12373701X,1
1237373638,1
123738350,1
1237389321,1
1237389712,1
123739071,1
12373908X,1
123741378,2
123742935,1
123743028,2
123743354,1
123743648,1
123743893,1
1237451752,1
1237455480,1
123745578,1
123745803X,1
123745861,1
123745934,1
123746957,1
123747079X,1
123748763,1
123749433,1
1237500079,1
1237500435,1
1237500621,1
123750080X,1
12375027X,1
1237507421,1
123751233,1
123753376,1
12375402X,1
1237543460,1
1237552699,1
123757398,1
123760275,1
123760755,1
123763150,1
123763234X,34
123763843,1
123764447X,1
12376470X,1
1237650526,15
123765188,1
123766141,1
123767830,1
123769760,2
1237718317,1
123773644,1
123774675,1
123775531X,1
1237760275,1
123777070,1
1237776597,1
123777712,3
1237793335,1
123781124,2
123781698,1
1237819059,1
123782058,1
123782074,1
1237825024,1
1237825547,1
123782589,1
123783178,1
123783283,1
123783437,1
1237844622,1
1237858097,1
12378591X,1
1237865506,1
1237866308,1
123789559,1
123789680,1
1237899540,1
123791014,1
123792886,1
1237930103,1
123793572,1
123795249,1
123797284,1
123798353,1
1237991080,15
123799449,1
123801133,1
123801168,1
123801540,1
123801796,1
1238040047,1
1238047246,1
1238048471,1
123805414,1
123808278,1
1238097014,1
123810035,1
1238102433,1
1238107427,1
123811120,1
1238119387,1
123813018,1
123813441,1
123814162,1
12381605X,1
1238173454,1
123817986,3
123818850,1
123819652,1
12382138X,1
123821762,1
1238235425,1
12382365X,1
123823765,1
1238240461,2
1238243754,1
1238271790,1
1238274048,1
12382950X,1
1238295142,1
123830621,1
123830990,1
1238316921,1
123835186,1
123835623,1
123835976,1
123837758,1
123837820,1
123838142,1
1238390595,1
123839122,1
123841984,1
123842166,1
123843324,1
123845297,1
123847087,1
123847109,1
123847311,1
123848369,1
123851327,1
123853982,1
123854008,4
1238565492,3
1238568289,1
123857554,1
123858461,1
123858658,1
123858674,1
123862280,1
123862485,1
123862612,1
12386268X,1
123862736,1
123864380,1
123864712,1
1238658075,1
123870216,1
1238703755,1
123870984,1
1238715591,1
123872472,1
12387288X,1
123873134,1
123874440,1
123874467,1
12387839X,1
123878667,1
123879132,1
123880009,1
1238803423,2
1238803873,1
1238812767,1
12388263X,1
1238831931,1
123884099X,1
123884264X,1
12388764X,1
123887674,1
123890193X,1
12389204X,1
123892112,1
123893372,1
123893828,1
123894107,1
123897580,1
123897777,1
123900050,1
123900298,1
123900808,1
12390112X,1
123901138,1
123901448,1
12390188X,1
123902134,1
123903211,1
123903386,1
123904714,1
1239055870,1
1239073135,1
123908183,1
123908264,1
1239088825,1
123909554,3
123909740,3
123911370,1
1239122543,1
12391275X,1
123913780,1
123913845,3
123914442,1
123914957,1
1239150326,1
1239151314,1
123915139,1
1239156944,1
123917530,1
1239183003,1
12391843X,1
1239187866,1
123919169,1
1239197705,1
123920086,1
1239211473,1
123924871,1
1239249012,1
1239249551,1
1239252617,1
123927153,1
123927838,1
123929652,1
1239302304,1
123930596,1
123930715,1
1239307179,1
123931215,1
123931517,1
123932343,1
123932513,1
123935156,1
123935172,1
123935989,1
123936322,1
123936632,1
123938384,1
123938678,1
123942608,1
123942837,1
1239432127,1
123943345,1
123944805,1
123946298,1
123946301,1
1239463502,1
123946603,1
123949114,1
123950899,1
123951283,1
123951402,1
123951550,1
123952417,1
123954711,1
123954908,1
123955432,1
123955572,1
123956099,1
123957923,1
123960002,1
123960010,1
123960231,1
12396069X,1
1239617941,3
1239621000,1
123962277,1
123963419,1
123965004,1
123965233,1
123965381,1
1239660731,1
123967236,1
1239682719,1
12396962X,1
123969964,1
123969980,1
1239705891,1
123970938,1
123971136,1
123974448X,2
123976383,1
123976707,1
123976979,1
123977304,1
123978386,1
123978440,1
123979641,1
123980445,1
123982294,1
123982715,1
1239832303,1
123984901X,1
12398565X,1
12398629X,1
1239865384,2
1239866674,1
123986761,1
123987024,1
1239870841,1
123987156,1
1239871589,1
1239871945,3
123987520,1
123988128,1
123988365,2
123989035,2
123990866,3
123990882,1
123991226,1
123991420,1
1239917856,1
123992583,1
123992893,1
123993237,2
123993422X,1
1239939108,1
123993954,1
123994020,1
1239941366,1
123994543,1
123996171,1
123996457,1
123997011,1
123997291,1
123997631,1
123998158,1
123998638,1
12399893X,1
124001181,1
124002560,1
12400346X,1
124007007,2
124007201,1
124009905,1
124010237,1
124011659,1
124012302,1
12401237X,1
1240154437,1
124016251,1
124016405X,1
124017088,1
124017681,1
124018661,1
124018734,1
1240189397,1
1240196660,1
1240202547,1
12402064X,4
124020860,1
124020887,1
124021085,1
124021492,1
124021913,1
124022723,1
124023738,1
1240268041,1
124026903X,1
1240278322,1
124028535,1
124029027,1
124030513,1
124031072,1
12403117X,1
1240320019,1
124033075,1
124034128,1
124034152,2
124034381,1
1240351003,1
124035922,1
124036171,1
124036422,1
1240365756,3
124038069,1
124038123,1
124038131,1
124040535,1
124042465,1
124042597,1
124043895,1
1240441460,1
124047084,2
124047920,1
124047955,1
1240508689,1
1240508913,1
1240512031,1
124051804,1
1240556446,1
124056237,1
124056326,1
124056822,1
12405692X,1
124057640,1
124057721,2
124057764,2
124057810,1
124058124,1
124058329,1
124062164,1
124062326,1
124062636,1
124062719X,1
124063632,1
124063802,1
12406695X,1
124068049,1
124068316,1
124068936,1
124069150,17
1240702647,1
1240705352,1
1240705441,1
1240711514,1
1240711670,4
12407152X,1
1240715544,1
124072305,2
1240725132,1
124072755,1
124073085,1
124075746,1
1240771312,1
124077250,1
124077455,1
124078680,1
1240803567,1
124081584,1
124082653,1
124082769,2
1240839294,1
124084583,1
12408544X,1
1240866070,1
1240867182,1
1240868642,1
124087035,1
1240872097,1
124087817,2
124088031,2
124089194,1
124089208,1
1240906439,1
1240925255,1
124093507,1
124093531,1
124093825,1
124095518,1
124095992,1
124096484,1
124096549,1
124097456,1
124097952,1
124099823,1
124100783,1
124101135,1
124101720,1
124103367,1
124103898,1
1241048908,1
1241061017,1
124106196,1
12410620X,1
124106358,1
1241064946,1
124108890X,1
124108962,1
124109055,1
1241123845,1
124112390,1
124112870,1
124112927,1
124113419,1
124113788,2
124113877,1
1241139520,1
1241139954,1
124114121,1
1241147973,1
1241154031,1
12411556X,1
1241157472,1
124117155,1
124118674,1
124118860,2
124119093,1
124119328,1
124119883,1
1241199302,1
124120121,1
124121152,2
1241212236,1
1241216274,9
1241221405,1
124122574,1
124122647,1
124123260,3
124123317,5
124125883,1
12412609X,1
12412741X,1
124127487,1
124127916,1
1241285810,1
1241286051,1
1241289816,2
124129234,1
124129900,1
124131573,1
124132138,2
124132901,1
124133665,1
124135722,1
124135803,1
124137350,1
124137598,1
124138152,1
124138454,1
124140289,1
124141293,1
124141722,1
124141803,1
124142923,1
124143830,1
124144438,1
124145140,1
124146139,2
124146570,1
124147534,1
1241483248,2
1241484848,1
124149286,1
1241507597,1
124151043,1
124154123,1
124154565,1
124155022,1
124155111,2
124155391,1
124156800,1
1241576335,1
124157858,2
124158099,2
124158242,1
1241583501,1
124158575X,1
124160298,3
12416045X,1
124162193,1
124163793,1
124164692,1
124165125,1
124165788,2
124166903,1
124168876,1
124169365X,1
124169546,1
1241699852,1
1241700028,1
124170897,1
124171729,1
124171842,1
124172962,1
124173519,1
124174256,1
124174965,1
124175570,1
124176291,1
124176445,1
1241766886,1
124177654,1
124177808,1
124177885X,1
1241780390,1
124178129X,1
124178413,1
1241786283,1
124179045,1
1241797722,1
124180590,1
124182054,1
124182143,1
12418474X,1
1241850364,1
124187080,1
124187560,2
124188044,1
124188338,1
124188435,2
124192262,1
124192351,1
124194052,1
124194141,1
124194400,1
124194990,3
1241972621,1
1241973881,1
1241985111,1
1241985502,1
124202055,1
12420208X,1
124202918,1
124204236,1
124204252,1
124204287,1
1242048294,1
124204864,2
12420533X,1
124205380,1
124205542,1
124205895,1
1242062335,1
1242063382,2
124206883,1
124208363,1
124208428,1
124209122,1
1242100830,1
124210635,1
124211259,1
1242117911,1
124213529,8
124214188X,1
124215688,1
124215696,1
124216609,2
124216617,1
124217141,1
12421729X,1
1242189033,1
1242196404,1
1242200207,1
1242200819,1
1242201661,1
124220401,1
124220800,1
124221068,1
124221157,2
124221785,2
124222382,1
124224105,1
124224296,1
124225896,1
124226248,1
124227066,1
1242280650,1
124229859,1
124229956,1
12423058X,1
124230938,1
124232108,1
124232841,1
124233228,26
124236987,1
124237002,1
124238246,1
124238408,2
124238939,1
124239382,1
124239579,1
124240216,2
1242417699,1
1242439196,1
1242443894,1
124245072,1
12424534X,1
124245641,1
1242458050,1
124247326,1
124247350,1
124247407,1
124247733,1
1242484655,37
1242485848,1
12424890X,2
1242499822,1
12425005X,1
1242510664,1
124251579,1
124253334,1
124255000,1
124255760,1
124255957,2
124256120,1
124257333X,1
12425750X,1
124257887,1
124257968,1
124258026,1
124258980,1
124259081,1
124259170,1
1242600825,1
124262120,1
124263690,1
124264778,1
124267750,1
124268073X,1
1242683151,1
1242686665,1
12426929X,1
124270247,1
124270352,1
1242737340,1
124274469X,1
1242751521,1
1242752196,1
1242753907,1
124276083,1
124276172,1
124277004,3
124278280,2
124278485,1
124280451X,1
124281281,1
124281540,2
124282148,2
124282172,1
124283195,1
124283330,1
12428387X,1
124284701,2
124287492,1
124287646,3
124288553,1
124290035,1
124291570,1
124292585,4
124293158,1
12429426X,1
1242942882,1
124295533,7
124297188,1
12429720X,1
124297242,1
124298273,1
124299792,2
124300162,1
124300537,1
124301495,1
1243015675,3
1243016361,13
124301649,5
124301991,1
1243020067,1
1243025824,2
124302831,4
124303064,1
12430317X,1
124303226,1
1243039019,1
124304907,2
124305024,1
124306438,1
124306659,1
124307418,1
124308260,1
1243086904,1
1243093064,1
1243106409,1
124310680,1
124311903,1
124312160,1
124313825,1
124313957,1
124314686,1
124315917,1
124316913,1
1243179783,1
124318665,1
1243187670,1
124318843X,1
124319653,1
1243199598,1
124321011,1
12432102X,1
124321321,1
1243217111,1
1243217294,1
124322093,1
124322239,1
124324940,20
124327222,1
124327303,1
124329403,1
124329721,1
12433069X,1
124330959,1
124332161,1
124333249,1
124334016,1
124335624,1
124339115,1
12434013X,1
124342353,1
124343996,2
124344119,1
1243450185,1
124345115,1
124346561,1
124347231,1
124347452,1
1243476710,1
124347842X,1
124347975,2
124348157,1
124349048,1
124350186,1
124350267,1
124350429,1
124351557,1
124351808,1
1243526475,1
1243527358,1
1243528982,1
1243533358,1
124355072,1
1243550988,1
1243555017,1
124356176,1
124357040,1
124357431,1
124357725,1
1243598506,1
124360130,1
124360505,1
124360947,1
124361315,1
124361420,1
1243617128,1
124361781,1
124361846,1
124362087,1
124362133,1
124362176,1
124362356X,1
124363423,1
124364608,1
124364705,1
124364969,1
124365671,1
124365736,1
124366430,1
124366899,1
1243683864,1
124368573,1
1243696958,1
124371256,1
124372392,1
124372627,1
124372678,1
12437297X,5
124373461,1
124374484,1
124375448,1
1243758031,1
1243760648,1
124376363,1
124376835,1
124377505,1
1243775947,1
124380077,1
124380220,1
124380735,1
124380786,1
124381022,1
124382053,1
12438630X,1
124386962,1
124388744,1
124390072,1
124390757,1
124390803,1
124392326,1
124393705,1
124394817,1
124395910,1
124396925,1
124396976,1
12439826X,1
124402755,1
124403727,1
124404200,1
124406874,1
124407471,1
124408966,1
124409199,1
124409857,1
124410073,2
124412475,1
124412505,1
124416225,2
124416519,1
124417337,1
1244176214,1
1244179744,1
1244180459,1
12441916X,1
124419321,1
1244198978,1
